bioguide_id,govtrack_id,opensecrets_id,fec_ids,wikipedia_id,full_name,first_name,last_name,middle_name,nickname,official_full,birthday,age_2024,age_2020,gender,religion,party,party_clean,state,chamber,type,district,senate_class,state_rank,first_relevant_term_start,latest_term_start,latest_term_end,num_relevant_terms,seniority_years,is_current,retirement_year,retired_during_period,is_senate,is_house,source,phone,fax,address,office,website,contact_form,rss_url,twitter,facebook,youtube,instagram,committees_list,num_committees
B001308,412806,N00041385,['H8NY22151'],Anthony Brindisi,Anthony Brindisi,Anthony,Brindisi,,,Anthony Brindisi,1978-11-22,46,42,M,,Democrat,D,NY,House,rep,22.0,,,2019-01-03,2019-01-03,2021-01-03,1,2.0,False,2021,True,False,True,historical,202-225-3665,,329 Cannon House Office Building Washington DC 20515-3222,329 Cannon House Office Building,https://brindisi.house.gov,,,,,,,,0
H001083,412808,N00041394,['H8OK05109'],Kendra Horn,Kendra Horn,Kendra,Horn,S.,,Kendra S. Horn,1976-06-09,48,44,F,,Democrat,D,OK,House,rep,5.0,,,2019-01-03,2019-01-03,2021-01-03,1,2.0,False,2021,True,False,True,historical,202-225-2132,,415 Cannon House Office Building Washington DC 20515-3605,415 Cannon House Office Building,https://horn.house.gov,,,,,,,,0
C001122,412814,N00041400,['H8SC01116'],Joe Cunningham (American politician),Joe Cunningham,Joe,Cunningham,,,Joe Cunningham,1982-05-26,42,38,M,,Democrat,D,SC,House,rep,1.0,,,2019-01-03,2019-01-03,2021-01-03,1,2.0,False,2021,True,False,True,historical,202-225-3176,,423 Cannon House Office Building Washington DC 20515-4001,423 Cannon House Office Building,https://cunningham.house.gov,,,,,,,,0
M001209,412829,N00042013,['H8UT04053'],Ben McAdams,Ben McAdams,Ben,McAdams,,,Ben McAdams,1974-12-05,50,46,M,,Democrat,D,UT,House,rep,4.0,,,2019-01-03,2019-01-03,2021-01-03,1,2.0,False,2021,True,False,True,historical,202-225-3011,,130 Cannon House Office Building Washington DC 20515-4404,130 Cannon House Office Building,https://mcadams.house.gov,,,,,,,,0
R000611,412831,N00043541,['H8VA05171'],Denver Riggleman,Denver Riggleman,Denver,Riggleman,,,Denver Riggleman,1970-03-17,54,50,M,,Republican,R,VA,House,rep,5.0,,,2019-01-03,2019-01-03,2021-01-03,1,2.0,False,2021,True,False,True,historical,202-225-4711,,1022 Longworth House Office Building Washington DC 20515-4605,1022 Longworth House Office Building,https://riggleman.house.gov,,,,,,,,0
H001092,456795,,['H0GA05327'],Kwanza Hall,Kwanza Hall,Kwanza,Hall,,,Kwanza Hall,1971-05-01,53,49,M,,Democrat,D,GA,House,rep,5.0,,,2020-12-03,2020-12-03,2021-01-03,1,0.08,False,2021,True,False,True,historical,202-225-3801,,300 Cannon House Office Building Washington DC 20515-1005,300 Cannon House Office Building,https://hall.house.gov/,https://hall.house.gov/contact,,,,,,,0
R000588,412432,N00030184,['H8LA02054'],Cedric Richmond,Cedric Richmond,Cedric,Richmond,L.,,Cedric L. Richmond,1973-09-13,51,47,M,,Democrat,D,LA,House,rep,2.0,,,2019-01-03,2021-01-03,2021-01-15,2,2.04,False,2021,True,False,True,historical,202-225-6636,,506 Cannon House Office Building Washington DC 20515-1802,506 Cannon House Office Building,https://richmond.house.gov,,http://richmond.house.gov/rss.xml,,,,,,0
H001075,412678,N00036915,['S6CA00584'],Kamala Harris,Kamala Harris,Kamala,Harris,,,Kamala D. Harris,1964-10-20,60,56,F,,Democrat,D,CA,Senate,sen,,3.0,junior,2017-01-03,2017-01-03,2021-01-18,1,4.04,False,2021,True,True,False,historical,202-224-3553,,112 Hart Senate Office Building Washington DC 20510,112 Hart Senate Office Building,https://www.harris.senate.gov,https://www.harris.senate.gov/contact,,,,,,,0
L000594,456790,N00046125,['S0GA00526'],Kelly Loeffler,Kelly Loeffler,Kelly,Loeffler,,,Kelly Loeffler,1970-11-27,54,50,F,,Republican,R,GA,Senate,sen,,3.0,junior,2020-01-06,2020-01-06,2021-01-20,1,1.04,False,2021,True,True,False,historical,202-224-3643,,131 Russell Senate Office Building Washington DC 20510,131 Russell Senate Office Building,https://www.loeffler.senate.gov,https://www.loeffler.senate.gov/connect/email-kelly,,,,,,,0
W000827,412823,N00042240,['H8TX06233'],Ron Wright (politician),Ron Wright,Ron,Wright,,,Ron Wright,1953-04-08,71,67,M,,Republican,R,TX,House,rep,6.0,,,2019-01-03,2021-01-03,2021-02-07,2,2.1,False,2021,True,False,True,historical,202-225-2002,,1725 Longworth House Office Building Washington DC 20515-4306,1725 Longworth House Office Building,https://wright.house.gov,,,,,,,,0
F000455,412327,N00030490,['H8OH11141'],Marcia Fudge,Marcia Fudge,Marcia,Fudge,L.,,Marcia L. Fudge,1952-10-29,72,68,F,,Democrat,D,OH,House,rep,11.0,,,2019-01-03,2021-01-03,2021-03-10,2,2.18,False,2021,True,False,True,historical,202-225-7032,,2344 Rayburn House Office Building Washington DC 20515-3511,2344 Rayburn House Office Building,https://fudge.house.gov,,http://fudge.house.gov/common/rss//index.cfm?rss=25,,,,,,0
H001080,412800,N00040933,['H8NM01331'],Deb Haaland,Debra Haaland,Debra,Haaland,A.,,Debra A. Haaland,1960-12-02,64,60,F,,Democrat,D,NM,House,rep,1.0,,,2019-01-03,2021-01-03,2021-03-16,2,2.2,False,2021,True,False,True,historical,202-225-6316,,1421 Longworth House Office Building Washington DC 20515-3101,1421 Longworth House Office Building,https://haaland.house.gov,,,,,,,,0
H000324,400170,N00002884,['H2FL23021'],Alcee Hastings,Alcee Hastings,Alcee,Hastings,L.,,Alcee L. Hastings,1936-09-05,88,84,M,,Democrat,D,FL,House,rep,20.0,,,2019-01-03,2021-01-03,2021-04-06,2,2.26,False,2021,True,False,True,historical,202-225-1313,,2365 Rayburn House Office Building Washington DC 20515-0920,2365 Rayburn House Office Building,https://alceehastings.house.gov,,http://www.alceehastings.house.gov/news/rss.aspx,,,,,,0
S001187,412461,N00029574,['H8OH15076'],Steve Stivers,Steve Stivers,Steve,Stivers,,,Steve Stivers,1965-03-24,59,55,M,,Republican,R,OH,House,rep,15.0,,,2019-01-03,2021-01-03,2021-05-16,2,2.37,False,2021,True,False,True,historical,202-225-2015,,2234 Rayburn House Office Building Washington DC 20515-3515,2234 Rayburn House Office Building,https://stivers.house.gov,,http://stivers.house.gov/news/rss.aspx,,,,,,0
N000181,400297,N00007248,['H8CA20059'],Devin Nunes,Devin Nunes,Devin,Nunes,G.,,Devin Nunes,1973-10-01,51,47,M,,Republican,R,CA,House,rep,22.0,,,2019-01-03,2021-01-03,2022-01-03,2,3.0,False,2022,True,False,True,historical,202-225-2523,,1013 Longworth House Office Building Washington DC 20515-0522,1013 Longworth House Office Building,https://nunes.house.gov,,http://nunes.house.gov/news/rss.aspx,,,,,,0
H001088,412788,N00031390,['H0MN01045'],Jim Hagedorn,Jim Hagedorn,Jim,Hagedorn,,,Jim Hagedorn,1962-08-04,62,58,M,,Republican,R,MN,House,rep,1.0,,,2019-01-03,2021-01-03,2022-02-17,2,3.13,False,2022,True,False,True,historical,202-225-2472,,1433 Longworth House Office Building Washington DC 20515-2301,1433 Longworth House Office Building,https://hagedorn.house.gov,,,,,,,,0
Y000033,400440,N00007999,['H6AK00045'],Don Young,Don Young,Don,Young,E.,,Don Young,1933-06-09,91,87,M,,Republican,R,AK,House,rep,0.0,,,2019-01-03,2021-01-03,2022-03-18,2,3.21,False,2022,True,False,True,historical,202-225-5765,,2314 Rayburn House Office Building Washington DC 20515-0200,2314 Rayburn House Office Building,https://donyoung.house.gov,,http://donyoung.house.gov/news/rss.aspx,,,,,,0
F000449,400640,N00026631,['H4NE01064'],Jeff Fortenberry,Jeff Fortenberry,Jeff,Fortenberry,Lane,,Jeff Fortenberry,1960-12-27,64,60,M,,Republican,R,NE,House,rep,1.0,,,2019-01-03,2021-01-03,2022-03-31,2,3.24,False,2022,True,False,True,historical,202-225-4806,,1514 Longworth House Office Building Washington DC 20515-2701,1514 Longworth House Office Building,https://fortenberry.house.gov,,http://fortenberry.house.gov/index.php?format=feed&amp;type=rss,,,,,,0
V000132,412580,N00034349,['H2TX27190'],Filemon Vela Jr.,Filemon Vela,Filemon,Vela,,,Filemon Vela,1963-02-13,61,57,M,,Democrat,D,TX,House,rep,34.0,,,2019-01-03,2021-01-03,2022-03-31,2,3.24,False,2022,True,False,True,historical,202-225-9901,,307 Cannon House Office Building Washington DC 20515-4334,307 Cannon House Office Building,https://vela.house.gov,,http://vela.house.gov/rss.xml,,,,,,0
R000585,412393,N00030949,['H0NY29054'],Tom Reed (politician),Tom Reed,Tom,Reed,W.,,Tom Reed,1971-11-18,53,49,M,,Republican,R,NY,House,rep,23.0,,,2019-01-03,2021-01-03,2022-05-10,2,3.35,False,2022,True,False,True,historical,202-225-3161,,1203 Longworth House Office Building Washington DC 20515-3223,1203 Longworth House Office Building,https://reed.house.gov,,http://reed.house.gov/rss.xml,,,,,,0
D000630,412805,N00040741,['H8NY19181'],Antonio Delgado,Antonio Delgado,Antonio,Delgado,,,Antonio Delgado,1977-01-28,47,43,M,,Democrat,D,NY,House,rep,19.0,,,2019-01-03,2021-01-03,2022-05-25,2,3.39,False,2022,True,False,True,historical,202-225-5614,,1007 Longworth House Office Building Washington DC 20515-3219,1007 Longworth House Office Building,https://delgado.house.gov,,,,,,,,0
W000813,412538,N00031226,['H0IN02190'],Jackie Walorski,Jackie Walorski,Jackie,Walorski,,,Jackie Walorski,1963-08-17,61,57,F,,Republican,R,IN,House,rep,2.0,,,2019-01-03,2021-01-03,2022-08-03,2,3.58,False,2022,True,False,True,historical,202-225-3915,,466 Cannon House Office Building Washington DC 20515-1402,466 Cannon House Office Building,https://walorski.house.gov,,http://walorski.house.gov/rss.xml,,,,,,0
C001111,412697,N00002942,['H6FL13205'],Charlie Crist,Charlie Crist,Charlie,Crist,,,Charlie Crist,1956-07-24,68,64,M,,Democrat,D,FL,House,rep,13.0,,,2019-01-03,2021-01-03,2022-08-31,2,3.66,False,2022,True,False,True,historical,202-225-5961,,215 Cannon House Office Building Washington DC 20515-0913,215 Cannon House Office Building,https://crist.house.gov,,,,,,,,0
D000610,412385,N00031317,['H0FL19080'],Ted Deutch,Theodore Deutch,Theodore,Deutch,E.,Ted,Theodore E. Deutch,1966-05-07,58,54,M,,Democrat,D,FL,House,rep,22.0,,,2019-01-03,2021-01-03,2022-09-30,2,3.74,False,2022,True,False,True,historical,202-225-3001,,2323 Rayburn House Office Building Washington DC 20515-0922,2323 Rayburn House Office Building,https://teddeutch.house.gov,,http://teddeutch.house.gov/news/rss.aspx,,,,,,0
M001200,412728,N00039327,['H6VA04061'],Donald McEachin,A. McEachin,A.,McEachin,Donald,,A. Donald McEachin,1961-10-10,63,59,M,,Democrat,D,VA,House,rep,4.0,,,2019-01-03,2021-01-03,2022-11-28,2,3.9,False,2022,True,False,True,historical,202-225-6365,,314 Cannon House Office Building Washington DC 20515-4604,314 Cannon House Office Building,https://mceachin.house.gov,,,,,,,,0
B001270,412404,N00031877,['H0CA33117'],Karen Bass,Karen Bass,Karen,Bass,,,Karen Bass,1953-10-03,71,67,F,,Democrat,D,CA,House,rep,37.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-7084,,2021 Rayburn House Office Building Washington DC 20515-0537,2021 Rayburn House Office Building,https://bass.house.gov,,http://bass.house.gov/rss.xml,,,,,,0
B000575,400034,N00005195,"['H6MO07128', 'S0MO00183']",Roy Blunt,Roy Blunt,Roy,Blunt,,,Roy Blunt,1950-01-10,74,70,M,,Republican,R,MO,Senate,sen,,3.0,senior,2017-01-03,2017-01-03,2023-01-03,1,6.0,False,2023,True,True,False,historical,202-224-5721,202-224-8149,260 Russell Senate Office Building Washington DC 20510,260 Russell Senate Office Building,https://www.blunt.senate.gov,https://www.blunt.senate.gov/public/index.cfm/contact-roy,http://www.blunt.senate.gov/public/?a=rss.feed,,,,,,0
B000755,400046,N00005883,['H6TX08100'],Kevin Brady,Kevin Brady,Kevin,Brady,P.,,Kevin Brady,1955-04-11,69,65,M,,Republican,R,TX,House,rep,8.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-4901,,1011 Longworth House Office Building Washington DC 20515-4308,1011 Longworth House Office Building,https://kevinbrady.house.gov,,http://kevinbrady.house.gov/common/rss/index.cfm?rss=49,,,,,,0
B001274,412395,N00030910,['H0AL05163'],Mo Brooks,Mo Brooks,Mo,Brooks,,,Mo Brooks,1954-04-29,70,66,M,,Republican,R,AL,House,rep,5.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-4801,,2185 Rayburn House Office Building Washington DC 20515-0105,2185 Rayburn House Office Building,https://brooks.house.gov,,http://brooks.house.gov/rss/press-releases.xml,,,,,,0
B001135,400054,N00002221,"['S4NC00089', 'H2NC05074']",Richard Burr,Richard Burr,Richard,Burr,M.,,Richard Burr,1955-11-30,69,65,M,,Republican,R,NC,Senate,sen,,3.0,senior,2017-01-03,2017-01-03,2023-01-03,1,6.0,False,2023,True,True,False,historical,202-224-3154,202-228-2981,217 Russell Senate Office Building Washington DC 20510,217 Russell Senate Office Building,https://www.burr.senate.gov,https://www.burr.senate.gov/contact,http://www.burr.senate.gov/public/index.cfm?fuseaction=rss.feed,,,,,,0
B001251,400616,N00027035,['H4NC01046'],G. K. Butterfield,George Butterfield,George,Butterfield,Kenneth,G.K.,G. K. Butterfield,1947-04-27,77,73,M,,Democrat,D,NC,House,rep,1.0,,,2019-01-03,2021-01-03,2022-12-30,2,3.99,False,2022,True,False,True,historical,202-225-3101,,2080 Rayburn House Office Building Washington DC 20515-3301,2080 Rayburn House Office Building,https://butterfield.house.gov,,http://butterfield.house.gov/rss/press-releases.xml/,,,,,,0
C000266,400071,N00003689,['H8OH01043'],Steve Chabot,Steve Chabot,Steve,Chabot,J.,,Steve Chabot,1953-01-22,71,67,M,,Republican,R,OH,House,rep,1.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-2216,,2408 Rayburn House Office Building Washington DC 20515-3501,2408 Rayburn House Office Building,https://chabot.house.gov,,http://chabot.house.gov/common/rss/index.cfm?rss=49,,,,,,0
C000754,400081,N00003132,"['H2TN05131', 'H2TN04027', 'S4TN00096']",Jim Cooper,Jim Cooper,Jim,Cooper,,,Jim Cooper,1954-06-19,70,66,M,,Democrat,D,TN,House,rep,5.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-4311,,1536 Longworth House Office Building Washington DC 20515-4205,1536 Longworth House Office Building,https://cooper.house.gov,,http://cooper.house.gov/index.php?format=feed&amp;type=rss,,,,,,0
D000191,400100,N00007781,"['H6OR04047', 'S6OR00151']",Peter DeFazio,Peter DeFazio,Peter,DeFazio,A.,,Peter A. DeFazio,1947-05-27,77,73,M,,Democrat,D,OR,House,rep,4.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-6416,,2134 Rayburn House Office Building Washington DC 20515-3704,2134 Rayburn House Office Building,https://defazio.house.gov,,http://www.defazio.house.gov/index.php?format=feed&amp;type=rss,,,,,,0
D000482,400114,N00001373,['H4PA18131'],Mike Doyle (American politician),Michael Doyle,Michael,Doyle,F.,,Michael F. Doyle,1953-08-05,71,67,M,,Democrat,D,PA,House,rep,18.0,,,2019-01-03,2021-01-03,2022-12-31,2,3.99,False,2022,True,False,True,historical,202-225-2135,,270 Cannon House Office Building Washington DC 20515-3818,270 Cannon House Office Building,https://doyle.house.gov,,http://doyle.house.gov/rss.xml,,,,,,0
G000563,412463,N00031128,['H0OH18077'],Bob Gibbs,Bob Gibbs,Bob,Gibbs,,,Bob Gibbs,1954-06-14,70,66,M,,Republican,R,OH,House,rep,7.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-6265,,2217 Rayburn House Office Building Washington DC 20515-3507,2217 Rayburn House Office Building,https://gibbs.house.gov,,http://gibbs.house.gov/rss.xml,,,,,,0
G000552,400651,N00026148,['H4TX04039'],Louie Gohmert,Louie Gohmert,Louie,Gohmert,B.,,Louie Gohmert,1953-08-18,71,67,M,,Republican,R,TX,House,rep,1.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-3035,,2269 Rayburn House Office Building Washington DC 20515-4301,2269 Rayburn House Office Building,https://gohmert.house.gov,,http://gohmert.house.gov/news/rss.aspx,,,,,,0
H001053,412444,N00031005,['H0MO04086'],Vicky Hartzler,Vicky Hartzler,Vicky,Hartzler,,,Vicky Hartzler,1960-10-13,64,60,F,,Republican,R,MO,House,rep,4.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-2876,,2235 Rayburn House Office Building Washington DC 20515-2504,2235 Rayburn House Office Building,https://hartzler.house.gov,,http://hartzler.house.gov/rss.xml,,,,,,0
H001056,412486,N00031559,['H0WA03187'],Jaime Herrera Beutler,Jaime Herrera Beutler,Jaime,Herrera Beutler,,,Jaime Herrera Beutler,1978-11-03,46,42,F,,Republican,R,WA,House,rep,3.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-3536,,2352 Rayburn House Office Building Washington DC 20515-4703,2352 Rayburn House Office Building,https://jhb.house.gov,,http://herrerabeutler.house.gov/news/rss.aspx,,,,,,0
J000126,400204,N00008122,['H2TX00015'],Eddie Bernice Johnson,Eddie Johnson,Eddie,Johnson,Bernice,,Eddie Bernice Johnson,1935-12-03,89,85,F,,Democrat,D,TX,House,rep,30.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-8885,,2306 Rayburn House Office Building Washington DC 20515-4330,2306 Rayburn House Office Building,https://ebjohnson.house.gov,,http://ebjohnson.house.gov/common/rss//index.cfm?rss=21,,,,,,0
K000188,400218,N00004403,['H6WI03099'],Ron Kind,Ron Kind,Ron,Kind,James,,Ron Kind,1963-03-16,61,57,M,,Democrat,D,WI,House,rep,3.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-5506,,1502 Longworth House Office Building Washington DC 20515-4903,1502 Longworth House Office Building,https://kind.house.gov,,http://kind.house.gov/common/rss/?rss=52,,,,,,0
K000378,412421,N00030667,['H0IL11052'],Adam Kinzinger,Adam Kinzinger,Adam,Kinzinger,,,Adam Kinzinger,1978-02-27,46,42,M,,Republican,R,IL,House,rep,16.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-3635,,2245 Rayburn House Office Building Washington DC 20515-1316,2245 Rayburn House Office Building,https://kinzinger.house.gov,,http://kinzinger.house.gov/common/rss//index.cfm?rss=49,,,,,,0
L000559,400230,N00009724,['H0RI02139'],James Langevin,James Langevin,James,Langevin,R.,Jim,James R. Langevin,1964-04-22,60,56,M,,Democrat,D,RI,House,rep,2.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-2735,,2077 Rayburn House Office Building Washington DC 20515-3902,2077 Rayburn House Office Building,https://langevin.house.gov,,http://langevin.house.gov/rss.xml,,,,,,0
L000174,300065,N00009918,['S4VT00017'],Patrick Leahy,Patrick Leahy,Patrick,Leahy,J.,,Patrick J. Leahy,1940-03-31,84,80,M,,Democrat,D,VT,Senate,sen,,3.0,senior,2017-01-03,2017-01-03,2023-01-03,1,6.0,False,2023,True,True,False,historical,202-224-4242,202-224-3479,437 Russell Senate Office Building Washington DC 20510,437 Russell Senate Office Building,https://www.leahy.senate.gov,https://www.leahy.senate.gov/contact/,http://www.leahy.senate.gov/rss/feeds/press/,,,,,,0
L000576,412445,N00030676,['H0MO07113'],Billy Long,Billy Long,Billy,Long,,,Billy Long,1955-08-11,69,65,M,,Republican,R,MO,House,rep,7.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-6536,,2454 Rayburn House Office Building Washington DC 20515-2507,2454 Rayburn House Office Building,https://long.house.gov,,http://long.house.gov/common/rss//index.cfm?rss=49,,,,,,0
M000087,400251,N00000078,['H2NY14037'],Carolyn Maloney,Carolyn Maloney,Carolyn,Maloney,B.,,Carolyn B. Maloney,1946-02-19,78,74,F,,Democrat,D,NY,House,rep,12.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-7944,,2308 Rayburn House Office Building Washington DC 20515-3212,2308 Rayburn House Office Building,https://maloney.house.gov,,http://maloney.house.gov/rss.xml,,,,,,0
M001180,412487,N00031681,['H0WV01072'],David McKinley,David McKinley,David,McKinley,B.,,David B. McKinley,1947-03-28,77,73,M,,Republican,R,WV,House,rep,1.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-4172,,2239 Rayburn House Office Building Washington DC 20515-4801,2239 Rayburn House Office Building,https://mckinley.house.gov,,http://mckinley.house.gov/common/rss//index.cfm?rss=49,,,,,,0
M001166,412189,N00026926,['H4CA11081'],Jerry McNerney,Jerry McNerney,Jerry,McNerney,,,Jerry McNerney,1951-06-18,73,69,M,,Democrat,D,CA,House,rep,9.0,,,2019-01-03,2021-01-03,2023-01-03,2,4.0,False,2023,True,False,True,historical,202-225-1947,,2265 Rayburn House Office Building Washington DC 20515-0509,2265 Rayburn House Office Building,https://mcnerney.house.gov,,http://mcnerney.house.gov/rss.xml,,,,,,0
