committee,chamber,congress,year_start,year_end,full_name,first_name,last_name,party,state,role,Unnamed: 11,bioguide_id,match_method,Unnamed: 12
Armed Services,Senate,116,2019,2020,Daniel Anderson,Daniel,Anderson,Democrat,HI,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Matthew Taylor,Matthew,Taylor,Republican,ID,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Anthony Thomas,Anthony,Thomas,Democrat,IL,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Mark Moore,Mark,Moore,Republican,IN,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Donald Jackson,Donald,Jackson,Democrat,IA,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Steven Martin,Steven,Martin,Republican,KS,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Paul Lee,Paul,Lee,Democrat,KY,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Andrew Thompson,Andrew,Thompson,Republican,LA,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Kenneth White,Kenneth,White,Democrat,ME,Member,,,no_match,
Armed Services,Senate,116,2019,2020,George Harris,George,Harris,Republican,MD,Member,,H001052,last+state,
Armed Services,Senate,116,2019,2020,Edward Clark,Edward,Clark,Democrat,MA,Member,,C001101,last+state,
Armed Services,Senate,116,2019,2020,Brian Lewis,Brian,Lewis,Republican,MI,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Ronald Robinson,Ronald,Robinson,Democrat,MN,Member,,,no_match,
Armed Services,Senate,116,2019,2020,Timothy Walker,Timothy,Walker,Republican,MS,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Jack Reed,Jack,Reed,Democrat,AK,Chair,,R000122,full_name_only,
Armed Services,Senate,117,2021,2022,James Inhofe,James,Inhofe,Republican,MO,Ranking Member,,,no_match,
Armed Services,Senate,117,2021,2022,John Smith,John,Smith,Democrat,WY,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,AL,Member,,,no_match,
Armed Services,Senate,117,2021,2022,David Williams,David,Williams,Democrat,AK,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,AZ,Member,,,no_match,
Armed Services,Senate,117,2021,2022,James Jones,James,Jones,Democrat,AR,Member,,,no_match,
Armed Services,Senate,117,2021,2022,William Miller,William,Miller,Republican,CA,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,CO,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,CT,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,DE,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,FL,Member,,W000808,last+state,
Armed Services,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,GA,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Daniel Anderson,Daniel,Anderson,Republican,HI,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Matthew Taylor,Matthew,Taylor,Democrat,ID,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Anthony Thomas,Anthony,Thomas,Republican,IL,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Mark Moore,Mark,Moore,Democrat,IN,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Donald Jackson,Donald,Jackson,Republican,IA,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Steven Martin,Steven,Martin,Democrat,KS,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Paul Lee,Paul,Lee,Republican,KY,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Andrew Thompson,Andrew,Thompson,Democrat,LA,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Kenneth White,Kenneth,White,Republican,ME,Member,,,no_match,
Armed Services,Senate,117,2021,2022,George Harris,George,Harris,Democrat,MD,Member,,H001052,last+state,
Armed Services,Senate,117,2021,2022,Edward Clark,Edward,Clark,Republican,MA,Member,,C001101,last+state,
Armed Services,Senate,117,2021,2022,Brian Lewis,Brian,Lewis,Democrat,MI,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Ronald Robinson,Ronald,Robinson,Republican,MN,Member,,,no_match,
Armed Services,Senate,117,2021,2022,Timothy Walker,Timothy,Walker,Democrat,MS,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Jack Reed,Jack,Reed,Democrat,AK,Chair,,R000122,full_name_only,
Armed Services,Senate,118,2023,2024,Roger Wicker,Roger,Wicker,Republican,VT,Ranking Member,,W000437,no_middle_only,
Armed Services,Senate,118,2023,2024,John Smith,John,Smith,Democrat,WY,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,AL,Member,,,no_match,
Armed Services,Senate,118,2023,2024,David Williams,David,Williams,Democrat,AK,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,AZ,Member,,,no_match,
Armed Services,Senate,118,2023,2024,James Jones,James,Jones,Democrat,AR,Member,,,no_match,
Armed Services,Senate,118,2023,2024,William Miller,William,Miller,Republican,CA,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Richard Davis,Richard,Davis,Democrat,CO,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Joseph Garcia,Joseph,Garcia,Republican,CT,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Thomas Rodriguez,Thomas,Rodriguez,Democrat,DE,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Charles Wilson,Charles,Wilson,Republican,FL,Member,,W000808,last+state,
Armed Services,Senate,118,2023,2024,Christopher Martinez,Christopher,Martinez,Democrat,GA,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Daniel Anderson,Daniel,Anderson,Republican,HI,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Matthew Taylor,Matthew,Taylor,Democrat,ID,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Anthony Thomas,Anthony,Thomas,Republican,IL,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Mark Moore,Mark,Moore,Democrat,IN,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Donald Jackson,Donald,Jackson,Republican,IA,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Steven Martin,Steven,Martin,Democrat,KS,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Paul Lee,Paul,Lee,Republican,KY,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Andrew Thompson,Andrew,Thompson,Democrat,LA,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Kenneth White,Kenneth,White,Republican,ME,Member,,,no_match,
Armed Services,Senate,118,2023,2024,George Harris,George,Harris,Democrat,MD,Member,,H001052,last+state,
Armed Services,Senate,118,2023,2024,Edward Clark,Edward,Clark,Republican,MA,Member,,C001101,last+state,
Armed Services,Senate,118,2023,2024,Brian Lewis,Brian,Lewis,Democrat,MI,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Ronald Robinson,Ronald,Robinson,Republican,MN,Member,,,no_match,
Armed Services,Senate,118,2023,2024,Timothy Walker,Timothy,Walker,Democrat,MS,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Mike Crapo,Mike,Crapo,Republican,KY,Chair,,C000880,full_name_only,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Sherrod Brown,Sherrod,Brown,Democrat,OR,Ranking Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,John Smith,John,Smith,Republican,NY,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Michael Johnson,Michael,Johnson,Democrat,NC,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,David Williams,David,Williams,Republican,ND,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Robert Brown,Robert,Brown,Democrat,OH,Member,,B001313,last+state,
Banking Housing and Urban Affairs,Senate,115,2017,2018,James Jones,James,Jones,Republican,OK,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,William Miller,William,Miller,Democrat,OR,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Richard Davis,Richard,Davis,Republican,PA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Joseph Garcia,Joseph,Garcia,Democrat,RI,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Thomas Rodriguez,Thomas,Rodriguez,Republican,SC,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Charles Wilson,Charles,Wilson,Democrat,SD,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Christopher Martinez,Christopher,Martinez,Republican,TN,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Daniel Anderson,Daniel,Anderson,Democrat,TX,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Matthew Taylor,Matthew,Taylor,Republican,UT,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Anthony Thomas,Anthony,Thomas,Democrat,VT,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Mark Moore,Mark,Moore,Republican,VA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Donald Jackson,Donald,Jackson,Democrat,WA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Steven Martin,Steven,Martin,Republican,WV,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Paul Lee,Paul,Lee,Democrat,WI,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Andrew Thompson,Andrew,Thompson,Republican,WY,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Kenneth White,Kenneth,White,Democrat,AL,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,George Harris,George,Harris,Republican,AK,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Edward Clark,Edward,Clark,Democrat,AZ,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,115,2017,2018,Brian Lewis,Brian,Lewis,Republican,AR,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Mike Crapo,Mike,Crapo,Republican,KY,Chair,,C000880,full_name_only,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Sherrod Brown,Sherrod,Brown,Democrat,OR,Ranking Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,John Smith,John,Smith,Republican,NY,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Michael Johnson,Michael,Johnson,Democrat,NC,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,David Williams,David,Williams,Republican,ND,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Robert Brown,Robert,Brown,Democrat,OH,Member,,B001313,last+state,
Banking Housing and Urban Affairs,Senate,116,2019,2020,James Jones,James,Jones,Republican,OK,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,William Miller,William,Miller,Democrat,OR,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Richard Davis,Richard,Davis,Republican,PA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Joseph Garcia,Joseph,Garcia,Democrat,RI,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Thomas Rodriguez,Thomas,Rodriguez,Republican,SC,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Charles Wilson,Charles,Wilson,Democrat,SD,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Christopher Martinez,Christopher,Martinez,Republican,TN,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Daniel Anderson,Daniel,Anderson,Democrat,TX,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Matthew Taylor,Matthew,Taylor,Republican,UT,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Anthony Thomas,Anthony,Thomas,Democrat,VT,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Mark Moore,Mark,Moore,Republican,VA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Donald Jackson,Donald,Jackson,Democrat,WA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Steven Martin,Steven,Martin,Republican,WV,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Paul Lee,Paul,Lee,Democrat,WI,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Andrew Thompson,Andrew,Thompson,Republican,WY,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Kenneth White,Kenneth,White,Democrat,AL,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,George Harris,George,Harris,Republican,AK,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Edward Clark,Edward,Clark,Democrat,AZ,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,116,2019,2020,Brian Lewis,Brian,Lewis,Republican,AR,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Sherrod Brown,Sherrod,Brown,Democrat,OR,Chair,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Pat Toomey,Pat,Toomey,Republican,TX,Ranking Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,John Smith,John,Smith,Democrat,NY,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Michael Johnson,Michael,Johnson,Republican,NC,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,David Williams,David,Williams,Democrat,ND,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Robert Brown,Robert,Brown,Republican,OH,Member,,B001313,last+state,
Banking Housing and Urban Affairs,Senate,117,2021,2022,James Jones,James,Jones,Democrat,OK,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,William Miller,William,Miller,Republican,OR,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Richard Davis,Richard,Davis,Democrat,PA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Joseph Garcia,Joseph,Garcia,Republican,RI,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Thomas Rodriguez,Thomas,Rodriguez,Democrat,SC,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Charles Wilson,Charles,Wilson,Republican,SD,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Christopher Martinez,Christopher,Martinez,Democrat,TN,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Daniel Anderson,Daniel,Anderson,Republican,TX,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Matthew Taylor,Matthew,Taylor,Democrat,UT,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Anthony Thomas,Anthony,Thomas,Republican,VT,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Mark Moore,Mark,Moore,Democrat,VA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Donald Jackson,Donald,Jackson,Republican,WA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Steven Martin,Steven,Martin,Democrat,WV,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Paul Lee,Paul,Lee,Republican,WI,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Andrew Thompson,Andrew,Thompson,Democrat,WY,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Kenneth White,Kenneth,White,Republican,AL,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,George Harris,George,Harris,Democrat,AK,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Edward Clark,Edward,Clark,Republican,AZ,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,117,2021,2022,Brian Lewis,Brian,Lewis,Democrat,AR,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Sherrod Brown,Sherrod,Brown,Democrat,OR,Chair,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Tim Scott,Tim,Scott,Republican,AR,Ranking Member,,S001184,full_name_only,
Banking Housing and Urban Affairs,Senate,118,2023,2024,John Smith,John,Smith,Democrat,NY,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Michael Johnson,Michael,Johnson,Republican,NC,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,David Williams,David,Williams,Democrat,ND,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Robert Brown,Robert,Brown,Republican,OH,Member,,B001313,last+state,
Banking Housing and Urban Affairs,Senate,118,2023,2024,James Jones,James,Jones,Democrat,OK,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,William Miller,William,Miller,Republican,OR,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Richard Davis,Richard,Davis,Democrat,PA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Joseph Garcia,Joseph,Garcia,Republican,RI,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Thomas Rodriguez,Thomas,Rodriguez,Democrat,SC,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Charles Wilson,Charles,Wilson,Republican,SD,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Christopher Martinez,Christopher,Martinez,Democrat,TN,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Daniel Anderson,Daniel,Anderson,Republican,TX,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Matthew Taylor,Matthew,Taylor,Democrat,UT,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Anthony Thomas,Anthony,Thomas,Republican,VT,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Mark Moore,Mark,Moore,Democrat,VA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Donald Jackson,Donald,Jackson,Republican,WA,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Steven Martin,Steven,Martin,Democrat,WV,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Paul Lee,Paul,Lee,Republican,WI,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Andrew Thompson,Andrew,Thompson,Democrat,WY,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Kenneth White,Kenneth,White,Republican,AL,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,George Harris,George,Harris,Democrat,AK,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Edward Clark,Edward,Clark,Republican,AZ,Member,,,no_match,
Banking Housing and Urban Affairs,Senate,118,2023,2024,Brian Lewis,Brian,Lewis,Democrat,AR,Member,,,no_match,
Budget,Senate,115,2017,2018,Mike Enzi,Mike,Enzi,Republican,WA,Chair,,,no_match,
Budget,Senate,115,2017,2018,Bernie Sanders,Bernie,Sanders,Independent,LA,Ranking Member,,,no_match,
Budget,Senate,115,2017,2018,John Smith,John,Smith,Republican,NJ,Member,,S000522,last+state,
Budget,Senate,115,2017,2018,Michael Johnson,Michael,Johnson,Democrat,NM,Member,,,no_match,
Budget,Senate,115,2017,2018,David Williams,David,Williams,Republican,NY,Member,,W000828,last+state,
Budget,Senate,115,2017,2018,Robert Brown,Robert,Brown,Democrat,NC,Member,,,no_match,
Budget,Senate,115,2017,2018,James Jones,James,Jones,Republican,ND,Member,,,no_match,
