committee;chamber;congress;year_start;year_end;full_name;first_name;last_name;party;state;role;
Ways and Means;House;116;2019;2020;Brian Higgins;Brian;Higgins;Democrat;NY;Member;
Ways and Means;House;116;2019;2020;Terri Sewell;Terri;Sewell;Democrat;AL;Member;
Ways and Means;House;116;2019;2020;Suzan DelBene;Suzan;DelBene;Democrat;WA;Member;
Ways and Means;House;116;2019;2020;Kevin Brady;Kevin;Brady;Republican;TX;Ranking Member;
Ways and Means;House;116;2019;2020;Devin Nunes;Devin;Nunes;Republican;CA;Member;
Ways and Means;House;116;2019;2020;Vern Buchanan;Vern;Buchanan;Republican;FL;Member;
Ways and Means;House;116;2019;2020;Adrian Smith;Adrian;Smith;Republican;NE;Member;
Ways and Means;House;116;2019;2020;Mike Kelly;Mike;Kelly;Republican;PA;Member;
Ways and Means;House;116;2019;2020;Jason Smith;Jason;Smith;Republican;MO;Member;
Ways and Means;House;116;2019;2020;Tom Reed;Tom;Reed;Republican;NY;Member;
Ways and Means;House;116;2019;2020;David Schweikert;David;Schweikert;Republican;AZ;Member;
Ways and Means;House;115;2017;2018;Kevin Brady;Kevin;Brady;Republican;TX;Chair;
Ways and Means;House;115;2017;2018;Devin Nunes;Devin;Nunes;Republican;CA;Member;
Ways and Means;House;115;2017;2018;Dave Reichert;Dave;Reichert;Republican;WA;Member;
Ways and Means;House;115;2017;2018;Peter Roskam;Peter;Roskam;Republican;IL;Member;
Ways and Means;House;115;2017;2018;Vern Buchanan;Vern;Buchanan;Republican;FL;Member;
Ways and Means;House;115;2017;2018;Adrian Smith;Adrian;Smith;Republican;NE;Member;
Ways and Means;House;115;2017;2018;Lynn Jenkins;Lynn;Jenkins;Republican;KS;Member;
Ways and Means;House;115;2017;2018;Erik Paulsen;Erik;Paulsen;Republican;MN;Member;
Ways and Means;House;115;2017;2018;Kenny Marchant;Kenny;Marchant;Republican;TX;Member;
Ways and Means;House;115;2017;2018;Diane Black;Diane;Black;Republican;TN;Member;
Ways and Means;House;115;2017;2018;Tom Reed;Tom;Reed;Republican;NY;Member;
Ways and Means;House;115;2017;2018;Mike Kelly;Mike;Kelly;Republican;PA;Member;
Ways and Means;House;115;2017;2018;Jason Smith;Jason;Smith;Republican;MO;Member;
Ways and Means;House;115;2017;2018;Richard Neal;Richard;Neal;Democrat;MA;Ranking Member;
Ways and Means;House;115;2017;2018;Sander Levin;Sander;Levin;Democrat;MI;Member;
Ways and Means;House;115;2017;2018;John Lewis;John;Lewis;Democrat;GA;Member;
Ways and Means;House;115;2017;2018;Lloyd Doggett;Lloyd;Doggett;Democrat;TX;Member;
Ways and Means;House;115;2017;2018;Mike Thompson;Mike;Thompson;Democrat;CA;Member;
Ways and Means;House;115;2017;2018;John Larson;John;Larson;Democrat;CT;Member;
Ways and Means;House;115;2017;2018;Earl Blumenauer;Earl;Blumenauer;Democrat;OR;Member;
Ways and Means;House;115;2017;2018;Ron Kind;Ron;Kind;Democrat;WI;Member;
Ways and Means;House;115;2017;2018;Bill Pascrell;Bill;Pascrell;Democrat;NJ;Member;
Ways and Means;House;115;2017;2018;Danny Davis;Danny;Davis;Democrat;IL;Member;
Ways and Means;House;115;2017;2018;Linda Sánchez;Linda;Sánchez;Democrat;CA;Member;
Ways and Means;House;115;2017;2018;Brian Higgins;Brian;Higgins;Democrat;NY;Member;
Ways and Means;House;115;2017;2018;Terri Sewell;Terri;Sewell;Democrat;AL;Member;
Finance;Senate;118;2023;2024;Mike Crapo;Mike;Crapo;Republican;ID;Chair;
Finance;Senate;118;2023;2024;Chuck Grassley;Chuck;Grassley;Republican;IA;Member;
Finance;Senate;118;2023;2024;John Cornyn;John;Cornyn;Republican;TX;Member;
Finance;Senate;118;2023;2024;John Thune;John;Thune;Republican;SD;Member;
Finance;Senate;118;2023;2024;Tim Scott;Tim;Scott;Republican;SC;Member;
Finance;Senate;118;2023;2024;Bill Cassidy;Bill;Cassidy;Republican;LA;Member;
Finance;Senate;118;2023;2024;James Lankford;James;Lankford;Republican;OK;Member;
Finance;Senate;118;2023;2024;Steve Daines;Steve;Daines;Republican;MT;Member;
Finance;Senate;118;2023;2024;Todd Young;Todd;Young;Republican;IN;Member;
Finance;Senate;118;2023;2024;Ben Sasse;Ben;Sasse;Republican;NE;Member;
Finance;Senate;118;2023;2024;John Barrasso;John;Barrasso;Republican;WY;Member;
Finance;Senate;118;2023;2024;Thom Tillis;Thom;Tillis;Republican;NC;Member;
Finance;Senate;118;2023;2024;Ron Wyden;Ron;Wyden;Democrat;OR;Ranking Member;
Finance;Senate;118;2023;2024;Debbie Stabenow;Debbie;Stabenow;Democrat;MI;Member;
Finance;Senate;118;2023;2024;Maria Cantwell;Maria;Cantwell;Democrat;WA;Member;
Finance;Senate;118;2023;2024;Bob Menendez;Bob;Menendez;Democrat;NJ;Member;
Finance;Senate;118;2023;2024;Tom Carper;Tom;Carper;Democrat;DE;Member;
Finance;Senate;118;2023;2024;Ben Cardin;Ben;Cardin;Democrat;MD;Member;
Finance;Senate;118;2023;2024;Sherrod Brown;Sherrod;Brown;Democrat;OH;Member;
Finance;Senate;118;2023;2024;Michael Bennet;Michael;Bennet;Democrat;CO;Member;
Finance;Senate;118;2023;2024;Bob Casey;Bob;Casey;Democrat;PA;Member;
Finance;Senate;118;2023;2024;Mark Warner;Mark;Warner;Democrat;VA;Member;
Finance;Senate;118;2023;2024;Sheldon Whitehouse;Sheldon;Whitehouse;Democrat;RI;Member;
Finance;Senate;118;2023;2024;Maggie Hassan;Maggie;Hassan;Democrat;NH;Member;
Finance;Senate;118;2023;2024;Catherine Cortez Masto;Catherine Cortez;Masto;Democrat;NV;Member;
Agriculture;House;119;2025;2026;Glenn Thompson;Glenn;Thompson;Republican;PA;Chair;
Agriculture;House;119;2025;2026;Angie Craig;Angie;Craig;Democrat;MN;Ranking Member;
Appropriations;House;119;2025;2026;Tom Cole;Tom;Cole;Republican;OK;Chair;
Appropriations;House;119;2025;2026;Rosa DeLauro;Rosa;DeLauro;Democrat;CT;Ranking Member;
Armed Services;House;119;2025;2026;Mike Rogers;Mike;Rogers;Republican;AL;Chair;
Armed Services;House;119;2025;2026;Adam Smith;Adam;Smith;Democrat;WA;Ranking Member;
Budget;House;119;2025;2026;Jodey Arrington;Jodey;Arrington;Republican;TX;Chair;
Budget;House;119;2025;2026;Brendan Boyle;Brendan;Boyle;Democrat;PA;Ranking Member;
Education and Workforce;House;119;2025;2026;Tim Walberg;Tim;Walberg;Republican;MI;Chair;
Education and Workforce;House;119;2025;2026;Bobby Scott;Bobby;Scott;Democrat;VA;Ranking Member;
Energy and Commerce;House;119;2025;2026;Brett Guthrie;Brett;Guthrie;Republican;KY;Chair;
Energy and Commerce;House;119;2025;2026;Frank Pallone;Frank;Pallone;Democrat;NJ;Ranking Member;
Ethics;House;119;2025;2026;Michael Guest;Michael;Guest;Republican;MS;Chair;
Ethics;House;119;2025;2026;Mark DeSaulnier;Mark;DeSaulnier;Democrat;CA;Ranking Member;
Financial Services;House;119;2025;2026;French Hill;French;Hill;Republican;AR;Chair;
Financial Services;House;119;2025;2026;Maxine Waters;Maxine;Waters;Democrat;CA;Ranking Member;
Foreign Affairs;House;119;2025;2026;Brian Mast;Brian;Mast;Republican;FL;Chair;
Foreign Affairs;House;119;2025;2026;Gregory Meeks;Gregory;Meeks;Democrat;NY;Ranking Member;
Homeland Security;House;119;2025;2026;Andrew Garbarino;Andrew;Garbarino;Republican;NY;Chair;
Homeland Security;House;119;2025;2026;Bennie Thompson;Bennie;Thompson;Democrat;MS;Ranking Member;
House Administration;House;119;2025;2026;Bryan Steil;Bryan;Steil;Republican;WI;Chair;
House Administration;House;119;2025;2026;Joe Morelle;Joe;Morelle;Democrat;NY;Ranking Member;
Judiciary;House;119;2025;2026;Jim Jordan;Jim;Jordan;Republican;OH;Chair;
Judiciary;House;119;2025;2026;Jamie Raskin;Jamie;Raskin;Democrat;MD;Ranking Member;
Natural Resources;House;119;2025;2026;Bruce Westerman;Bruce;Westerman;Republican;AR;Chair;
Natural Resources;House;119;2025;2026;Jared Huffman;Jared;Huffman;Democrat;CA;Ranking Member;
Oversight and Accountability;House;119;2025;2026;James Comer;James;Comer;Republican;KY;Chair;
Oversight and Accountability;House;119;2025;2026;Robert García;;García;Democrat;CA;Ranking Member;
Rules;House;119;2025;2026;Virginia Foxx;Virginia;Foxx;Republican;NC;Chair;
Rules;House;119;2025;2026;Jim McGovern;Jim;McGovern;Democrat;MA;Ranking Member;
Science; Space and Technology;House;119;2025;2026;Brian Babin;Brian;Babin;Republican;TX;Chair
Science; Space and Technology;House;119;2025;2026;Zoe Lofgren;Zoe;Lofgren;Democrat;CA;Ranking Member
Small Business;House;119;2025;2026;Roger Williams;Roger;Williams;Republican;TX;Chair;
Small Business;House;119;2025;2026;Nydia Velázquez;;Velázquez;Democrat;NY;Ranking Member;
Transportation and Infrastructure;House;119;2025;2026;Sam Graves;Sam;Graves;Republican;MO;Chair;
Transportation and Infrastructure;House;119;2025;2026;Rick Larsen;Rick;Larsen;Democrat;WA;Ranking Member;
Veterans Affairs;House;119;2025;2026;Mike Bost;Mike;Bost;Republican;IL;Chair;
Veterans Affairs;House;119;2025;2026;Mark Takano;Mark;Takano;Democrat;CA;Ranking Member;
Ways and Means;House;119;2025;2026;Jason Smith;Jason;Smith;Republican;MO;Chair;
Ways and Means;House;119;2025;2026;Richard Neal;Richard;Neal;Democrat;MA;Ranking Member;
Energy and Commerce;House;115;2017;2018;Greg Walden;Greg;Walden;Republican;OR;Chair;
Energy and Commerce;House;115;2017;2018;Frank Pallone;Frank;Pallone;Democrat;NJ;Ranking Member;
Energy and Commerce;House;116;2019;2020;Greg Walden;Greg;Walden;Republican;OR;Chair;
Energy and Commerce;House;116;2019;2020;Frank Pallone;Frank;Pallone;Democrat;NJ;Ranking Member;
Energy and Commerce;House;117;2021;2022;Frank Pallone;Frank;Pallone;Democrat;NJ;Chair;
Energy and Commerce;House;117;2021;2022;Cathy McMorris Rodgers;Cathy McMorris;Rodgers;Republican;WA;Ranking Member;
Energy and Commerce;House;118;2023;2024;Cathy McMorris Rodgers;Cathy McMorris;Rodgers;Republican;WA;Chair;
Energy and Commerce;House;118;2023;2024;Frank Pallone;Frank;Pallone;Democrat;NJ;Ranking Member;
Appropriations;House;115;2017;2018;Rodney Frelinghuysen;Rodney;Frelinghuysen;Republican;NJ;Chair;
Appropriations;House;115;2017;2018;Nita Lowey;Nita;Lowey;Democrat;NY;Ranking Member;
Appropriations;House;116;2019;2020;Nita Lowey;Nita;Lowey;Democrat;NY;Chair;
Appropriations;House;116;2019;2020;Kay Granger;Kay;Granger;Republican;TX;Ranking Member;
Appropriations;House;117;2021;2022;Rosa DeLauro;Rosa;DeLauro;Democrat;CT;Chair;
Appropriations;House;117;2021;2022;Kay Granger;Kay;Granger;Republican;TX;Ranking Member;
Appropriations;House;118;2023;2024;Kay Granger;Kay;Granger;Republican;TX;Chair;
Appropriations;House;118;2023;2024;Rosa DeLauro;Rosa;DeLauro;Democrat;CT;Ranking Member;
Armed Services;House;115;2017;2018;Mac Thornberry;Mac;Thornberry;Republican;TX;Chair;
Armed Services;House;115;2017;2018;Adam Smith;Adam;Smith;Democrat;WA;Ranking Member;
Armed Services;House;116;2019;2020;Adam Smith;Adam;Smith;Democrat;WA;Chair;
Armed Services;House;116;2019;2020;Mac Thornberry;Mac;Thornberry;Republican;TX;Ranking Member;
Armed Services;House;117;2021;2022;Adam Smith;Adam;Smith;Democrat;WA;Chair;
Armed Services;House;117;2021;2022;Mike Rogers;Mike;Rogers;Republican;AL;Ranking Member;
Armed Services;House;118;2023;2024;Mike Rogers;Mike;Rogers;Republican;AL;Chair;
Armed Services;House;118;2023;2024;Adam Smith;Adam;Smith;Democrat;WA;Ranking Member;
Judiciary;House;115;2017;2018;Bob Goodlatte;Bob;Goodlatte;Republican;VA;Chair;
Judiciary;House;115;2017;2018;John Conyers;John;Conyers;Democrat;MI;Ranking Member;
Judiciary;House;116;2019;2020;Jerrold Nadler;Jerrold;Nadler;Democrat;NY;Chair;
Judiciary;House;116;2019;2020;Doug Collins;Doug;Collins;Republican;GA;Ranking Member;
Judiciary;House;117;2021;2022;Jerrold Nadler;Jerrold;Nadler;Democrat;NY;Chair;
Judiciary;House;117;2021;2022;Jim Jordan;Jim;Jordan;Republican;OH;Ranking Member;
Judiciary;House;118;2023;2024;Jim Jordan;Jim;Jordan;Republican;OH;Chair;
Judiciary;House;118;2023;2024;Jerrold Nadler;Jerrold;Nadler;Democrat;NY;Ranking Member;
Intelligence;House;115;2017;2018;Devin Nunes;Devin;Nunes;Republican;CA;Chair;
Intelligence;House;115;2017;2018;Adam Schiff;Adam;Schiff;Democrat;CA;Ranking Member;
Intelligence;House;116;2019;2020;Adam Schiff;Adam;Schiff;Democrat;CA;Chair;
Intelligence;House;116;2019;2020;Devin Nunes;Devin;Nunes;Republican;CA;Ranking Member;
Intelligence;House;117;2021;2022;Adam Schiff;Adam;Schiff;Democrat;CA;Chair;
Intelligence;House;117;2021;2022;Devin Nunes;Devin;Nunes;Republican;CA;Ranking Member;
Intelligence;House;118;2023;2024;Mike Turner;Mike;Turner;Republican;OH;Chair;
Intelligence;House;118;2023;2024;Jim Himes;Jim;Himes;Democrat;CT;Ranking Member;
Foreign Affairs;House;115;2017;2018;Ed Royce;Ed;Royce;Republican;CA;Chair;
Foreign Affairs;House;115;2017;2018;Eliot Engel;Eliot;Engel;Democrat;NY;Ranking Member;
Foreign Affairs;House;116;2019;2020;Eliot Engel;Eliot;Engel;Democrat;NY;Chair;
Foreign Affairs;House;116;2019;2020;Michael McCaul;Michael;McCaul;Republican;TX;Ranking Member;
Foreign Affairs;House;117;2021;2022;Gregory Meeks;Gregory;Meeks;Democrat;NY;Chair;
Foreign Affairs;House;117;2021;2022;Michael McCaul;Michael;McCaul;Republican;TX;Ranking Member;
Foreign Affairs;House;118;2023;2024;Michael McCaul;Michael;McCaul;Republican;TX;Chair;
Foreign Affairs;House;118;2023;2024;Gregory Meeks;Gregory;Meeks;Democrat;NY;Ranking Member;
Homeland Security;House;115;2017;2018;Michael McCaul;Michael;McCaul;Republican;TX;Chair;
Homeland Security;House;115;2017;2018;Bennie Thompson;Bennie;Thompson;Democrat;MS;Ranking Member;
Homeland Security;House;116;2019;2020;Bennie Thompson;Bennie;Thompson;Democrat;MS;Chair;
Homeland Security;House;116;2019;2020;Mike Rogers;Mike;Rogers;Republican;AL;Ranking Member;
Homeland Security;House;117;2021;2022;Bennie Thompson;Bennie;Thompson;Democrat;MS;Chair;
Homeland Security;House;117;2021;2022;John Katko;John;Katko;Republican;NY;Ranking Member;
Homeland Security;House;118;2023;2024;Mark Green;Mark;Green;Republican;TN;Chair;
Homeland Security;House;118;2023;2024;Bennie Thompson;Bennie;Thompson;Democrat;MS;Ranking Member;
Oversight and Accountability;House;115;2017;2018;Jason Chaffetz;Jason;Chaffetz;Republican;UT;Chair;
Oversight and Accountability;House;115;2017;2018;Elijah Cummings;Elijah;Cummings;Democrat;MD;Ranking Member;
Oversight and Accountability;House;116;2019;2020;Elijah Cummings;Elijah;Cummings;Democrat;MD;Chair;
Oversight and Accountability;House;116;2019;2020;Jim Jordan;Jim;Jordan;Republican;OH;Ranking Member;
Oversight and Accountability;House;117;2021;2022;Carolyn Maloney;Carolyn;Maloney;Democrat;NY;Chair;
Oversight and Accountability;House;117;2021;2022;James Comer;James;Comer;Republican;KY;Ranking Member;
Oversight and Accountability;House;118;2023;2024;James Comer;James;Comer;Republican;KY;Chair;
Oversight and Accountability;House;118;2023;2024;Jamie Raskin;Jamie;Raskin;Democrat;MD;Ranking Member;
Agriculture;House;115;2017;2018;Mike Conaway;Mike;Conaway;Republican;TX;Chair;
Agriculture;House;115;2017;2018;Collin Peterson;Collin;Peterson;Democrat;MN;Ranking Member;
Agriculture;House;116;2019;2020;Collin Peterson;Collin;Peterson;Democrat;MN;Chair;
Agriculture;House;116;2019;2020;Mike Conaway;Mike;Conaway;Republican;TX;Ranking Member;
Agriculture;House;117;2021;2022;David Scott;David;Scott;Democrat;GA;Chair;
Agriculture;House;117;2021;2022;Glenn Thompson;Glenn;Thompson;Republican;PA;Ranking Member;
Agriculture;House;118;2023;2024;Glenn Thompson;Glenn;Thompson;Republican;PA;Chair;
Agriculture;House;118;2023;2024;David Scott;David;Scott;Democrat;GA;Ranking Member;
Veterans Affairs;House;115;2017;2018;Phil Roe;Phil;Roe;Republican;TN;Chair;
Veterans Affairs;House;115;2017;2018;Tim Walz;Tim;Walz;Democrat;MN;Ranking Member;
Veterans Affairs;House;116;2019;2020;Mark Takano;Mark;Takano;Democrat;CA;Chair;
Veterans Affairs;House;116;2019;2020;Phil Roe;Phil;Roe;Republican;TN;Ranking Member;
Veterans Affairs;House;117;2021;2022;Mark Takano;Mark;Takano;Democrat;CA;Chair;
Veterans Affairs;House;117;2021;2022;Mike Bost;Mike;Bost;Republican;IL;Ranking Member;
Veterans Affairs;House;118;2023;2024;Mike Bost;Mike;Bost;Republican;IL;Chair;
Veterans Affairs;House;118;2023;2024;Mark Takano;Mark;Takano;Democrat;CA;Ranking Member;
Transportation and Infrastructure;House;115;2017;2018;Bill Shuster;Bill;Shuster;Republican;PA;Chair;
Transportation and Infrastructure;House;115;2017;2018;Peter DeFazio;Peter;DeFazio;Democrat;OR;Ranking Member;
Transportation and Infrastructure;House;116;2019;2020;Peter DeFazio;Peter;DeFazio;Democrat;OR;Chair;
Transportation and Infrastructure;House;116;2019;2020;Sam Graves;Sam;Graves;Republican;MO;Ranking Member;
Transportation and Infrastructure;House;117;2021;2022;Peter DeFazio;Peter;DeFazio;Democrat;OR;Chair;
Transportation and Infrastructure;House;117;2021;2022;Sam Graves;Sam;Graves;Republican;MO;Ranking Member;
Transportation and Infrastructure;House;118;2023;2024;Sam Graves;Sam;Graves;Republican;MO;Chair;
Transportation and Infrastructure;House;118;2023;2024;Rick Larsen;Rick;Larsen;Democrat;WA;Ranking Member;
Natural Resources;House;115;2017;2018;Rob Bishop;Rob;Bishop;Republican;UT;Chair;
Natural Resources;House;115;2017;2018;Raúl Grijalva;Raúl;Grijalva;Democrat;AZ;Ranking Member;
Natural Resources;House;116;2019;2020;Raúl Grijalva;Raúl;Grijalva;Democrat;AZ;Chair;
Natural Resources;House;116;2019;2020;Rob Bishop;Rob;Bishop;Republican;UT;Ranking Member;
Natural Resources;House;117;2021;2022;Raúl Grijalva;Raúl;Grijalva;Democrat;AZ;Chair;
Natural Resources;House;117;2021;2022;Bruce Westerman;Bruce;Westerman;Republican;AR;Ranking Member;
Natural Resources;House;118;2023;2024;Bruce Westerman;Bruce;Westerman;Republican;AR;Chair;
Natural Resources;House;118;2023;2024;Raúl Grijalva;Raúl;Grijalva;Democrat;AZ;Ranking Member;
Education and Workforce;House;115;2017;2018;Virginia Foxx;Virginia;Foxx;Republican;NC;Chair;
Education and Workforce;House;115;2017;2018;Bobby Scott;Bobby;Scott;Democrat;VA;Ranking Member;
Education and Workforce;House;116;2019;2020;Bobby Scott;Bobby;Scott;Democrat;VA;Chair;
Education and Workforce;House;116;2019;2020;Virginia Foxx;Virginia;Foxx;Republican;NC;Ranking Member;
Education and Workforce;House;117;2021;2022;Bobby Scott;Bobby;Scott;Democrat;VA;Chair;
Education and Workforce;House;117;2021;2022;Virginia Foxx;Virginia;Foxx;Republican;NC;Ranking Member;
Education and Workforce;House;118;2023;2024;Virginia Foxx;Virginia;Foxx;Republican;NC;Chair;
Education and Workforce;House;118;2023;2024;Bobby Scott;Bobby;Scott;Democrat;VA;Ranking Member;
Small Business;House;115;2017;2018;Steve Chabot;Steve;Chabot;Republican;OH;Chair;
Small Business;House;115;2017;2018;Nydia Velázquez;Nydia;Velázquez;Democrat;NY;Ranking Member;
Small Business;House;116;2019;2020;Nydia Velázquez;Nydia;Velázquez;Democrat;NY;Chair;
Small Business;House;116;2019;2020;Steve Chabot;Steve;Chabot;Republican;OH;Ranking Member;
Small Business;House;117;2021;2022;Nydia Velázquez;Nydia;Velázquez;Democrat;NY;Chair;
Small Business;House;117;2021;2022;Blaine Luetkemeyer;Blaine;Luetkemeyer;Republican;MO;Ranking Member;
Small Business;House;118;2023;2024;Roger Williams;Roger;Williams;Republican;TX;Chair;
Small Business;House;118;2023;2024;Nydia Velázquez;Nydia;Velázquez;Democrat;NY;Ranking Member;
Science; Space and Technology;House;115;2017;2018;Lamar Smith;Lamar;Smith;Republican;TX;Chair
Science; Space and Technology;House;115;2017;2018;Eddie Bernice Johnson;Eddie Bernice;Johnson;Democrat;TX;Ranking Member
Science; Space and Technology;House;116;2019;2020;Eddie Bernice Johnson;Eddie Bernice;Johnson;Democrat;TX;Chair
